Time,U,V,W
0.47474966,-0.74307334,-0.0022561456,1.0305717e-07
0.47574966,-0.74351969,-0.0022848164,1.0370478e-07
0.47674966,-0.74396678,-0.0023277897,1.0430606e-07
0.47774966,-0.74441686,-0.0023843178,1.0487351e-07
0.47874966,-0.74487246,-0.0024521746,1.0552926e-07
0.47974966,-0.74533341,-0.0024938799,1.0557017e-07
0.48074966,-0.74580275,-0.0025103422,1.0586339e-07
0.48174966,-0.74628563,-0.0025142373,1.0618177e-07
0.48274966,-0.74678217,-0.0025164872,1.0672464e-07
0.48374966,-0.74729227,-0.0025225665,1.0708345e-07
0.48474966,-0.74781682,-0.0025326615,1.0710526e-07
0.48574966,-0.7483532,-0.0025448262,1.0727492e-07
0.48674966,-0.74890114,-0.0025568442,1.076371e-07
0.48774966,-0.74945919,-0.0025680514,1.0734539e-07
0.48874966,-0.750024,-0.002578696,1.068919e-07
0.48974966,-0.75059292,-0.0025893306,1.0709101e-07
0.49074966,-0.75116341,-0.0026006383,1.0700808e-07
0.49174966,-0.7517331,-0.002613419,1.0668906e-07
0.49274966,-0.7522878,-0.0026542103,1.0649215e-07
0.49374966,-0.75282989,-0.0027229485,1.0508457e-07
0.49474966,-0.75336486,-0.002808144,1.0509263e-07
0.49574966,-0.7538956,-0.0028971848,1.049319e-07
0.49674966,-0.75442285,-0.0029806016,1.0457157e-07
0.49774966,-0.75494281,-0.0030530221,1.0440588e-07
0.49874966,-0.75545406,-0.0031119109,1.0273351e-07
0.49974966,-0.75595478,-0.0031571532,1.0191769e-07
0.50074966,-0.75644348,-0.0031895054,1.012902e-07
0.50174966,-0.75691864,-0.0032107665,1.003029e-07
0.50274966,-0.75737894,-0.0032233107,9.9680508e-08
0.50374966,-0.75782333,-0.0032296536,9.897155e-08
0.50474966,-0.75824938,-0.0032320915,9.8863195e-08
0.50574966,-0.75865646,-0.0032326744,9.8410825e-08
0.50674966,-0.7590421,-0.0032326641,9.825258e-08
0.50774966,-0.75940512,-0.0032331065,9.7516184e-08
0.50874966,-0.75974409,-0.003234384,9.734733e-08
0.50974966,-0.76005796,-0.0032364545,9.6799663e-08
0.51074966,-0.76034572,-0.0032390174,9.643239e-08
0.51174966,-0.76060636,-0.0032413508,9.6132769e-08
0.51274966,-0.76083837,-0.0032425647,9.6285126e-08
0.51374966,-0.76104022,-0.0032417202,9.5479493e-08
0.51474966,-0.76121136,-0.0032385559,9.5170665e-08
0.51574966,-0.76135088,-0.003232143,9.5614521e-08
0.51674966,-0.76145779,-0.00322221,9.5370743e-08
0.51774966,-0.7615315,-0.003208862,9.4342017e-08
0.51874966,-0.76157174,-0.0031923684,9.3907315e-08
0.51974966,-0.7615783,-0.0031731234,9.3633693e-08
0.52074966,-0.76155083,-0.0031516899,9.2813714e-08
0.52174966,-0.76148934,-0.0031289647,9.1849298e-08
0.52274966,-0.76139239,-0.0031056235,9.1353456e-08
0.52374966,-0.76126051,-0.003082595,8.9442652e-08
0.52474966,-0.7610949,-0.0030608441,8.7989933e-08
0.52574966,-0.76089577,-0.0030411154,8.7060335e-08
0.52674966,-0.76066444,-0.0030240648,8.5412956e-08
0.52774966,-0.76040123,-0.0030100329,8.3109389e-08
0.52874966,-0.76010734,-0.0029991268,8.1994522e-08
0.52974966,-0.75978337,-0.0029912601,7.9973494e-08
0.53074966,-0.75943081,-0.00298626,7.7372343e-08
0.53174966,-0.7590508,-0.0029837019,7.5204432e-08
0.53274966,-0.7586445,-0.0029831034,7.3339849e-08
0.53374966,-0.75821306,-0.0029839518,7.123709e-08
0.53474966,-0.75775773,-0.002985703,6.9253891e-08
0.53574966,-0.75727956,-0.0029878155,6.7207233e-08
0.53674966,-0.75678028,-0.0029898711,6.5144773e-08
0.53774966,-0.75626027,-0.0029913817,6.2847602e-08
0.53874966,-0.75572048,-0.0029921174,6.0817031e-08
0.53974966,-0.75516239,-0.0029921316,5.9254706e-08
0.54074966,-0.75458757,-0.0029915935,5.7235694e-08
0.54174966,-0.75399645,-0.0029907664,5.4892279e-08
0.54274966,-0.75339083,-0.0029900896,5.2801681e-08
0.54374966,-0.75277233,-0.0029897823,5.079559e-08
0.54474966,-0.75214263,-0.0029902217,4.8852733e-08
0.54574966,-0.75150335,-0.0029920899,4.6895316e-08
0.54674966,-0.75085609,-0.0029961676,4.5335864e-08
0.54774966,-0.75020297,-0.0030031266,4.3361313e-08
0.54874966,-0.74954422,-0.0030140004,4.0881659e-08
0.54974966,-0.74888223,-0.0030288184,3.913301e-08
0.55074966,-0.74821746,-0.0030477785,3.7335349e-08
0.55174966,-0.74755092,-0.00306921,3.4814099e-08
0.55274966,-0.74688645,-0.0030934597,3.3079282e-08
0.55374966,-0.74623707,-0.0031287923,3.1579105e-08
0.55474966,-0.74559474,-0.003174056,3.0215076e-08
0.55574966,-0.74495735,-0.0032278854,2.8084129e-08
0.55674966,-0.74432761,-0.0032891761,2.653824e-08
0.55774966,-0.74370532,-0.0033550514,2.4227427e-08
0.55874966,-0.74308811,-0.0034261566,2.2342894e-08
0.55974966,-0.74247786,-0.0035050317,2.0586545e-08
0.56074966,-0.74188193,-0.0035914061,1.9099234e-08
0.56174966,-0.74130229,-0.0036835708,1.7481328e-08
0.56274966,-0.74069662,-0.0038042071,1.6212355e-08
0.56374966,-0.74008453,-0.0039484859,1.5198362e-08
0.56474966,-0.73950111,-0.0041032969,1.4068763e-08
0.56574966,-0.73896894,-0.004252933,1.2866904e-08
0.56674966,-0.73849043,-0.0043812992,1.1672389e-08
0.56774966,-0.73806063,-0.004475264,1.0121203e-08
0.56874966,-0.73767495,-0.0045260902,8.532056e-09
0.56974966,-0.73732427,-0.0045311861,6.5218486e-09
0.57074966,-0.7369997,-0.0044960268,4.1447544e-09
0.57174966,-0.73668928,-0.0044375369,1.7587911e-09
0.57274966,-0.73637326,-0.0043805888,-3.7698437e-10
0.57374966,-0.73604116,-0.0043456396,-1.8111272e-09
0.57474966,-0.73569675,-0.0043433517,-3.5242114e-09
0.57574966,-0.73535194,-0.0043757117,-4.8864354e-09
0.57674966,-0.73502128,-0.0044395534,-6.3066319e-09
0.57774966,-0.73471358,-0.0045291822,-7.5261184e-09
0.57874966,-0.73442974,-0.004637288,-8.7212677e-09
0.57974966,-0.73417148,-0.0047589685,-9.9402028e-09
0.58074966,-0.73393905,-0.0048869214,-1.1256355e-08
0.58174966,-0.73373128,-0.0050145334,-1.2666704e-08
0.58274966,-0.73354653,-0.0051367512,-1.3851613e-08
0.58374966,-0.73337723,-0.0052484516,-1.5533152e-08
0.58474966,-0.73321957,-0.005347381,-1.6751901e-08
0.58574966,-0.73307264,-0.0054332269,-1.8405943e-08
0.58674966,-0.73293688,-0.0055066174,-2.1141417e-08
0.58774966,-0.73281145,-0.0055691157,-2.3190572e-08
0.58874966,-0.73269537,-0.0056228899,-2.4925382e-08
0.58974966,-0.73259292,-0.005669894,-2.6644405e-08
0.59074966,-0.73250098,-0.0057155255,-2.8402267e-08
0.59174966,-0.73240021,-0.0057712311,-2.90879e-08
0.59274966,-0.73227521,-0.0058458491,-3.0494777e-08
0.59374966,-0.73212079,-0.0059433186,-3.1573818e-08
0.59474966,-0.73194328,-0.0060623728,-3.2512906e-08
0.59574966,-0.73177406,-0.0061922579,-3.3508725e-08
0.59674966,-0.7316321,-0.006324334,-3.4566511e-08
0.59774966,-0.73152687,-0.0064527157,-3.5864205e-08
0.59874966,-0.73146325,-0.0065738766,-3.7249694e-08
0.59974966,-0.73145728,-0.0066820642,-3.8215102e-08
0.60074966,-0.73149964,-0.0067803181,-3.9839144e-08
0.60174966,-0.73157203,-0.0068750379,-4.1945159e-08
0.60274966,-0.73166063,-0.0069713238,-4.387667e-08
0.60374966,-0.73176627,-0.0070698523,-4.5992187e-08
0.60474966,-0.73189393,-0.0071690026,-4.8427527e-08
0.60574966,-0.73204512,-0.0072679364,-5.1248304e-08
0.60674966,-0.73221805,-0.0073654309,-5.2849122e-08
0.60774966,-0.73241095,-0.0074600265,-5.5479453e-08
0.60874966,-0.73262729,-0.0075515813,-5.7537732e-08
0.60974966,-0.73286398,-0.0076387816,-5.9908177e-08
0.61074966,-0.73312242,-0.0077214042,-6.1929937e-08
0.61174966,-0.7334035,-0.0077995712,-6.4059558e-08
0.61274966,-0.73370675,-0.007872923,-6.619943e-08
0.61374966,-0.73403282,-0.0079406509,-6.8129781e-08
0.61474966,-0.73438342,-0.0080031199,-7.0697141e-08
0.61574966,-0.73475659,-0.0080626362,-7.2714966e-08
0.61674966,-0.73515246,-0.008123379,-7.4633026e-08
0.61774966,-0.73556917,-0.008190107,-7.636951e-08
0.61874966,-0.73600353,-0.0082671031,-7.8381369e-08
0.61974966,-0.73645765,-0.0083574048,-8.0758173e-08
0.62074966,-0.73693483,-0.0084619059,-8.2630972e-08
0.62174966,-0.73743648,-0.0085791377,-8.5064794e-08
0.62274966,-0.73796713,-0.0087054385,-8.6842698e-08
0.62374966,-0.73853133,-0.0088355538,-8.9574932e-08
0.62474966,-0.73913255,-0.0089638473,-9.1356069e-08
0.62574966,-0.73977091,-0.0090854426,-9.4534178e-08
0.62674966,-0.74044405,-0.0091969792,-9.7762221e-08
0.62774966,-0.74114849,-0.0092967313,-1.007518e-07
0.62874966,-0.74187858,-0.0093844462,-1.0425227e-07
0.62974966,-0.74262796,-0.009461016,-1.0813214e-07
0.63074966,-0.74339009,-0.0095280428,-1.1175699e-07
0.63174966,-0.74415927,-0.0095874871,-1.1520323e-07
0.63274966,-0.74492926,-0.0096415335,-1.1913783e-07
0.63374966,-0.74569682,-0.0096922165,-1.224187e-07
0.63474966,-0.74645967,-0.009741288,-1.251897e-07
0.63574966,-0.74721641,-0.0097901507,-1.2802915e-07
0.63674966,-0.7479666,-0.0098397731,-1.3054815e-07
0.63774966,-0.74871064,-0.009890631,-1.3351981e-07
0.63874966,-0.74945012,-0.0099427159,-1.3526515e-07
0.63974966,-0.75018691,-0.0099955986,-1.370168e-07
0.64074966,-0.75092266,-0.010048642,-1.3889049e-07
0.64174966,-0.75165962,-0.010100934,-1.4070608e-07
0.64274966,-0.75239994,-0.010151464,-1.4251597e-07
0.64374966,-0.75314548,-0.010199248,-1.4437735e-07
0.64474966,-0.75389764,-0.010243446,-1.46443e-07
0.64574966,-0.75465742,-0.010283383,-1.4846585e-07
0.64674966,-0.75542537,-0.010318649,-1.5067718e-07
0.64774966,-0.75620079,-0.010349163,-1.5287629e-07
0.64874966,-0.75698264,-0.010375061,-1.5507933e-07
0.64974966,-0.75776961,-0.010396747,-1.5756959e-07
0.65074966,-0.75855983,-0.01041479,-1.6009507e-07
0.65174966,-0.75935171,-0.010429797,-1.6255036e-07
0.65274966,-0.76014282,-0.010442484,-1.6487706e-07
0.65374966,-0.76093079,-0.010453471,-1.6741004e-07
0.65474966,-0.76171301,-0.010463301,-1.6961302e-07
0.65574966,-0.76248703,-0.010472374,-1.7209593e-07
0.65674966,-0.76325046,-0.010480881,-1.7427823e-07
0.65774966,-0.76400159,-0.010488749,-1.7605989e-07
0.65874966,-0.76473909,-0.010495751,-1.7761337e-07
0.65974966,-0.76546074,-0.010501455,-1.7892323e-07
0.66074966,-0.76616579,-0.010505339,-1.8040186e-07
0.66174966,-0.76685313,-0.010506853,-1.8162393e-07
0.66274966,-0.76752219,-0.01050548,-1.8281479e-07
0.66374966,-0.76817233,-0.010500632,-1.8352982e-07
0.66474966,-0.76880312,-0.010491917,-1.8439067e-07
0.66574966,-0.76941418,-0.010479148,-1.850808e-07
0.66674966,-0.77000502,-0.010462287,-1.8554818e-07
0.66774966,-0.77057516,-0.01044149,-1.8602533e-07
0.66874966,-0.77112407,-0.010417116,-1.8645489e-07
0.66974966,-0.77165156,-0.010389607,-1.869147e-07
0.67074966,-0.772157,-0.010359636,-1.8735883e-07
0.67174966,-0.77263997,-0.010327913,-1.8776804e-07
0.67274966,-0.77309971,-0.01029515,-1.8844848e-07
0.67374966,-0.77353558,-0.010262033,-1.8800911e-07
0.67474966,-0.77394716,-0.010229138,-1.877369e-07
0.67574966,-0.77433405,-0.010196942,-1.8740192e-07
0.67674966,-0.77469603,-0.010165709,-1.8705525e-07
0.67774966,-0.77503278,-0.010135577,-1.8631911e-07
0.67874966,-0.77534407,-0.010106514,-1.8545581e-07
0.67974966,-0.77563036,-0.010078299,-1.8508494e-07
0.68074966,-0.77589162,-0.010050568,-1.8390077e-07
0.68174966,-0.7761279,-0.010022947,-1.8272177e-07
0.68274966,-0.77633953,-0.0099950039,-1.8165447e-07
0.68374966,-0.77652705,-0.0099663121,-1.805314e-07
0.68474966,-0.77669074,-0.0099364931,-1.7869313e-07
0.68574966,-0.77683142,-0.0099052321,-1.7712039e-07
0.68674966,-0.77694978,-0.0098723787,-1.7525277e-07
0.68774966,-0.77704621,-0.0098379348,-1.738603e-07
0.68874966,-0.77712168,-0.0098020485,-1.723363e-07
0.68974966,-0.77717647,-0.0097649355,-1.70699e-07
0.69074966,-0.77721115,-0.0097269961,-1.6884676e-07
0.69174966,-0.77722651,-0.0096887013,-1.6687849e-07
0.69274966,-0.77722288,-0.0096505723,-1.6490988e-07
0.69374966,-0.77720056,-0.009613141,-1.6311863e-07
0.69474966,-0.7771598,-0.0095769046,-1.6110801e-07
0.69574966,-0.77710079,-0.0095422941,-1.5906248e-07
0.69674966,-0.77702366,-0.0095096368,-1.5690656e-07
0.69774966,-0.77692848,-0.0094791323,-1.5471962e-07
0.69874966,-0.77681536,-0.0094508454,-1.5234738e-07
0.69974966,-0.77668436,-0.0094247068,-1.4985355e-07
0.70074966,-0.7765356,-0.0094005067,-1.4742004e-07
0.70174966,-0.77636926,-0.0093779098,-1.4485925e-07
0.70274966,-0.77618531,-0.0093565106,-1.4236723e-07
0.70374966,-0.77598403,-0.0093358387,-1.3972313e-07
0.70474966,-0.77576581,-0.0093153748,-1.3690136e-07
0.70574966,-0.77553109,-0.0092946418,-1.3436101e-07
0.70674966,-0.77528028,-0.0092731992,-1.3160331e-07
0.70774966,-0.77501405,-0.0092507065,-1.2888257e-07
0.70874966,-0.77473294,-0.0092269198,-1.2618659e-07
0.70974966,-0.77443761,-0.0092017244,-1.234362e-07
0.71074966,-0.77412864,-0.00917514,-1.206274e-07
0.71174966,-0.77380668,-0.0091473228,-1.1789445e-07
0.71274966,-0.77347233,-0.0091185576,-1.1503074e-07
0.71374966,-0.77312629,-0.0090892506,-1.1222155e-07
0.71474966,-0.77276919,-0.0090598815,-1.0936396e-07
0.71574966,-0.77240132,-0.0090310035,-1.0630633e-07
0.71674966,-0.77202328,-0.0090032017,-1.0335471e-07
0.71774966,-0.77163556,-0.0089770588,-1.0020534e-07
0.71874966,-0.7712385,-0.0089531232,-9.6993539e-08
0.71974966,-0.7708325,-0.0089318874,-9.3640102e-08
0.72074966,-0.77041782,-0.0089137662,-9.0149436e-08
0.72174966,-0.76999499,-0.008899068,-8.6513927e-08
0.72274966,-0.7695643,-0.0088879893,-8.3099405e-08
0.72374966,-0.76912608,-0.0088806096,-7.9300254e-08
0.72474966,-0.76868078,-0.0088768808,-7.5773152e-08
0.72574966,-0.76822889,-0.008876694,-7.2227371e-08
0.72674966,-0.76777127,-0.0088798902,-6.8714833e-08
0.72774966,-0.76730854,-0.0088860994,-6.5101149e-08
0.72874966,-0.76684195,-0.0088949791,-6.1720606e-08
0.72974966,-0.76637189,-0.0089063042,-5.8196547e-08
0.73074966,-0.76589931,-0.0089196525,-5.497345e-08
0.73174966,-0.76542507,-0.0089343857,-5.1958743e-08
0.73274966,-0.76495066,-0.0089499937,-4.8704354e-08
0.73374966,-0.76447727,-0.0089659834,-4.6037605e-08
0.73474966,-0.76400539,-0.0089820286,-4.3469338e-08
0.73574966,-0.7635358,-0.0089978416,-4.0660503e-08
0.73674966,-0.76306891,-0.0090132592,-3.7728171e-08
0.73774966,-0.76260663,-0.0090283802,-3.503271e-08
0.73874966,-0.76215098,-0.0090432216,-3.1728914e-08
0.73974966,-0.76170252,-0.0090579078,-2.9032873e-08
0.74074966,-0.76126157,-0.0090725652,-2.6202898e-08
0.74174966,-0.76082854,-0.0090873384,-2.3335473e-08
0.74274966,-0.76040318,-0.0091022168,-2.0267842e-08
0.74374966,-0.75998469,-0.0091171844,-1.722234e-08
0.74474966,-0.75957271,-0.0091319476,-1.4057713e-08
0.74574966,-0.75916769,-0.0091460944,-1.0956114e-08
0.74674966,-0.75876893,-0.0091600483,-7.4891128e-09
0.74774966,-0.75837618,-0.0091743058,-4.2064511e-09
0.74874966,-0.75798929,-0.0091895129,-5.8851453e-10
0.74974966,-0.75760793,-0.0092063999,2.9428049e-09
0.75074966,-0.75723184,-0.0092256794,6.6568129e-09
0.75174966,-0.75686136,-0.0092479705,9.8739492e-09
0.75274966,-0.75649671,-0.0092737068,1.3014384e-08
0.75374966,-0.75613861,-0.0093031285,1.6151609e-08
0.75474966,-0.75578794,-0.0093362698,1.8964755e-08
0.75574966,-0.7554462,-0.0093729363,2.1882832e-08
0.75674966,-0.7551155,-0.0094126818,2.4783156e-08
0.75774966,-0.75479716,-0.0094548271,2.6916532e-08
0.75874966,-0.75449219,-0.0094984543,2.9111966e-08
0.75974966,-0.75420123,-0.0095424441,3.1098501e-08
0.76074966,-0.75392465,-0.0095856235,3.3020276e-08
0.76174966,-0.7536627,-0.0096269749,3.4774943e-08
0.76274966,-0.75341553,-0.0096658039,3.6448267e-08
0.76374966,-0.75318294,-0.0097018677,3.8027597e-08
0.76474966,-0.7529646,-0.0097353641,3.9401724e-08
0.76574966,-0.75276002,-0.0097669027,4.0867763e-08
0.76674966,-0.75256848,-0.0097973848,4.2052207e-08
0.76774966,-0.75238898,-0.009827886,4.3180137e-08
0.76874966,-0.75222067,-0.0098595915,4.4261618e-08
0.76974966,-0.75206265,-0.0098936146,4.5856437e-08
0.77074966,-0.75191441,-0.009930872,4.6622247e-08
0.77174966,-0.7517759,-0.0099720462,4.7702647e-08
0.77274966,-0.75164697,-0.010017479,4.8568153e-08
0.77374966,-0.75152768,-0.010067175,4.9841818e-08
0.77474966,-0.7514181,-0.010120773,5.0713739e-08
0.77574966,-0.75131855,-0.010177748,5.2106469e-08
0.77674966,-0.75122927,-0.010236998,5.307268e-08
0.77774966,-0.75115051,-0.010297448,5.4564417e-08
0.77874966,-0.75108251,-0.010357934,5.5789754e-08
0.77974966,-0.75102547,-0.010417349,5.7089984e-08
0.78074966,-0.75097927,-0.010474664,5.8063351e-08
0.78174966,-0.75094397,-0.010528973,5.94466e-08
0.78274966,-0.75091957,-0.010579609,6.1107372e-08
0.78374966,-0.75090598,-0.01062614,6.269386e-08
0.78474966,-0.75090295,-0.010668359,6.4230162e-08
0.78574966,-0.75090993,-0.010706415,6.5622554e-08
0.78674966,-0.75092663,-0.010740664,6.7030449e-08
0.78774966,-0.75095304,-0.010771779,6.8357255e-08
0.78874966,-0.75098894,-0.010800546,6.8967088e-08
0.78974966,-0.75103421,-0.010827855,7.0896065e-08
0.79074966,-0.75108865,-0.010854571,7.2256304e-08
0.79174966,-0.75115178,-0.010881521,7.3539936e-08
0.79274966,-0.75122336,-0.010909523,7.4526327e-08
0.79374966,-0.75130346,-0.01093918,7.5461595e-08
0.79474966,-0.75139204,-0.010970882,7.6303566e-08
0.79574966,-0.75148897,-0.011004787,7.6897372e-08
0.79674966,-0.75159426,-0.011040841,7.7695272e-08
0.79774966,-0.75170769,-0.011078773,7.8264585e-08
0.79874966,-0.75182904,-0.011118157,7.8875759e-08
0.79974966,-0.75195754,-0.01115832,7.9085086e-08
0.80074966,-0.75209284,-0.01119864,7.9480814e-08
0.80174966,-0.75223464,-0.011238368,8.0084735e-08
0.80274966,-0.75238239,-0.011276776,8.0496348e-08
0.80374966,-0.75253515,-0.011313223,8.086058e-08
0.80474966,-0.75269228,-0.011347205,8.1168804e-08
0.80574966,-0.75285312,-0.011378376,8.1247073e-08
0.80674966,-0.75301707,-0.011406587,8.147073e-08
0.80774966,-0.75318368,-0.011431897,8.1660885e-08
0.80874966,-0.7533523,-0.011454549,8.1628605e-08
0.80974966,-0.75352263,-0.011474951,8.1906372e-08
0.81074966,-0.75369483,-0.011493651,8.1894934e-08
0.81174966,-0.75386851,-0.011511227,8.1808624e-08
0.81274966,-0.75404383,-0.01152826,8.2193834e-08
0.81374966,-0.75422097,-0.011545307,8.2494744e-08
0.81474966,-0.75440006,-0.011562833,8.2685513e-08
0.81574966,-0.75458112,-0.011581138,8.2989342e-08
0.81674966,-0.75476486,-0.011600361,8.3000375e-08
0.81774966,-0.7549511,-0.011620442,8.3189727e-08
0.81874966,-0.75513972,-0.011641194,8.3675224e-08
0.81974966,-0.75533064,-0.011662258,8.3818208e-08
0.82074966,-0.75552366,-0.011683151,8.3993829e-08
0.82174966,-0.75571842,-0.011703316,8.4211163e-08
0.82274966,-0.75591435,-0.011722173,8.4377446e-08
0.82374966,-0.75611068,-0.011739186,8.4597023e-08
0.82474966,-0.75630635,-0.011753799,8.4465126e-08
0.82574966,-0.75650044,-0.011765663,8.4528244e-08
0.82674966,-0.7566917,-0.011774516,8.4564176e-08
0.82774966,-0.75687939,-0.011780316,8.4762153e-08
0.82874966,-0.75706248,-0.011783167,8.4833809e-08
0.82974966,-0.75724005,-0.011783316,8.5056363e-08
0.83074966,-0.75741141,-0.011781145,8.5314498e-08
0.83174966,-0.75757593,-0.01177714,8.5221778e-08
0.83274966,-0.75773312,-0.011771888,8.533249e-08
0.83374966,-0.75788268,-0.011765932,8.5066386e-08
0.83474966,-0.75802485,-0.011759887,8.5402121e-08
0.83574966,-0.75815954,-0.011754276,8.5390299e-08
0.83674966,-0.75828696,-0.011749531,8.4976645e-08
0.83774966,-0.75840772,-0.011745974,8.4992432e-08
0.83874966,-0.75852244,-0.011743797,8.502182e-08
0.83974966,-0.75863171,-0.011743043,8.5096414e-08
0.84074966,-0.75873611,-0.011743619,8.4865863e-08
0.84174966,-0.75883604,-0.011745297,8.4898619e-08
0.84274966,-0.75893182,-0.011747713,8.4678482e-08
0.84374966,-0.75902369,-0.011750486,8.4545887e-08
0.84474966,-0.75911175,-0.011753195,8.4297104e-08
0.84574966,-0.75919564,-0.011755377,8.3681435e-08
0.84674966,-0.75927508,-0.011756618,8.302898e-08
0.84774966,-0.75934984,-0.01175657,8.2369909e-08
0.84874966,-0.75941968,-0.011754975,8.1933166e-08
0.84974966,-0.75948403,-0.011751665,8.1280504e-08
0.85074966,-0.75954229,-0.011746585,8.0724217e-08
0.85174966,-0.75959356,-0.011739764,7.9848906e-08
0.85274966,-0.75963735,-0.011731348,7.8934014e-08
0.85374966,-0.75967371,-0.011721583,7.8078312e-08
0.85474966,-0.75970253,-0.011710773,7.7508611e-08
0.85574966,-0.75972345,-0.011699283,7.6156428e-08
0.85674966,-0.75973598,-0.01168744,7.4748085e-08
0.85774966,-0.7597407,-0.011675601,7.3493899e-08
0.85874966,-0.75973796,-0.011664067,7.2172879e-08
0.85974966,-0.75972819,-0.011653097,7.0763845e-08
0.86074966,-0.75971149,-0.011642843,6.9081068e-08
0.86174966,-0.75968869,-0.011633393,6.7398251e-08
0.86274966,-0.75966001,-0.011624722,6.5977382e-08
0.86374966,-0.75962623,-0.011616777,6.3885717e-08
0.86474966,-0.75958742,-0.011609368,6.1553258e-08
0.86574966,-0.75954371,-0.011602282,5.9491614e-08
0.86674966,-0.75949525,-0.011595248,5.7460816e-08
0.86774966,-0.75944224,-0.011587949,5.5169044e-08
0.86874966,-0.75938455,-0.011580098,5.2480148e-08
0.86974966,-0.75932161,-0.011571401,5.0576937e-08
0.87074966,-0.75925336,-0.011561619,4.7743748e-08
0.87174966,-0.75917911,-0.011550543,4.5317977e-08
0.87274966,-0.75909832,-0.011538038,4.285516e-08
0.87374966,-0.75901044,-0.011524013,4.0186491e-08
0.87474966,-0.7589149,-0.011508483,3.7612758e-08
0.87574966,-0.75881126,-0.011491522,3.5013478e-08
0.87674966,-0.75869896,-0.011473257,3.2163624e-08
0.87774966,-0.75857753,-0.011453877,2.9219455e-08
0.87874966,-0.75844655,-0.011433609,2.6234029e-08
0.87974966,-0.75830576,-0.011412708,2.3123722e-08
0.88074966,-0.75815499,-0.011391441,1.9912506e-08
0.88174966,-0.75799418,-0.011370073,1.6579003e-08
0.88274966,-0.75782342,-0.01134885,1.32386e-08
0.88374966,-0.7576428,-0.011327996,9.6824445e-09
0.88474966,-0.75745244,-0.011307697,6.1405696e-09
0.88574966,-0.75725254,-0.011288102,2.484127e-09
0.88674966,-0.75704334,-0.011269295,-1.2341348e-09
0.88774966,-0.7568251,-0.011251335,-5.1418711e-09
